district_code,no,pref_name,city_name,facility_name,facility_kana,facilty_en,address,facility_other_name,toilet_postion,lat,lng,count_male_total,count_male_urinal,count_male_jp_style,count_male_west_style,count_female_total,count_female_jp_style,count_female_west_style,count_all,count_jp_style_all,count_west_style_all,count_multifunctional,available_wheelchairl,available_baby,available_ostomate,available_from,available_to,available_time_info,image,image_licencce,remark
271004,"",大阪府,大阪市,空堀通,カラホリドオリ,"","","","",34.6738668,135.5137581,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：１
271004,"",大阪府,大阪市,九之助橋,クノスケバシ,"","","","",34.6735802,135.5111818,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１
271004,"",大阪府,大阪市,新世界,シンセカイ,"","","","",34.6525241,135.505961,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：２
271004,"",大阪府,大阪市,相合橋,アイアウバシ,"","","","",34.6691998,135.504371,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：１　　女性用　洋：１　　車椅子対応：１
271004,"",大阪府,大阪市,野里公園,ノザトコウエン,"","","","",34.7087649,135.4633418,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１　　車椅子対応：１
271004,"",大阪府,大阪市,大野川遊歩道,オオノガワユウホドウ,"","","","",34.7155231,135.460064,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　和：１　小：２　　女性用　和：２　　車椅子対応：１
271004,"",大阪府,大阪市,南中本公園,ミナミナカモトコウエン,"","","","",34.6742732,135.5421319,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１　　車椅子対応：１
271004,"",大阪府,大阪市,大今里公園,オオイマザトコウエン,"","","","",34.6686406,135.5486893,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　和：１　小：２　　女性用　和：１
271004,"",大阪府,大阪市,千林町,センバヤシチョウ,"","","","",34.7242708,135.55479,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：４　　男女兼用　和：２
271004,"",大阪府,大阪市,野江,ノエ,"","","","",34.7104246,135.5398903,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　和：１　小：２　　女性用　和：２
271004,"",大阪府,大阪市,山坂公園,ヤマサカコウエン,"","","","",34.6230148,135.5218921,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１
271004,"",大阪府,大阪市,平野公園,ヒラノコウエン,"","","","",34.6233224,135.5597797,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１　　車椅子対応：１
271004,"",大阪府,大阪市,浦江公園　公衆トイレ,ウラエコウエン　コウシュウトイレ,"","","","",34.701422,135.4830263,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,豊崎西公園　公衆トイレ,トヨサキニシコウエン　コウシュウトイレ,"","","","",34.7113676,135.4981598,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,南天満公園　公衆トイレ１,ミナミテンマコウエン　コウシュウトイレ１,"","","","",34.6923217,135.5125798,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,本庄公園　公衆トイレ,ホンジョウコウエン　コウシュウトイレ,"","","","",34.7151465,135.5040449,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,滝川公園　公衆トイレ,タキガワコウエン　コウシュウトイレ,"","","","",34.6939329,135.5144278,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,与力町公園　公衆トイレ,ヨリキチョウコウエン　コウシュウトイレ,"","","","",34.7014135,135.5147721,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,長柄東公園　公衆トイレ,ナガラヒガシコウエン　コウシュウトイレ,"","","","",34.7121621,135.5196196,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,内代公園　公衆トイレ,ウチンダイコウエン　コウシュウトイレ,"","","","",34.7133872,135.5365729,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,友渕中央公園　公衆トイレ,トモブチチュウオウコウエン　コウシュウトイレ,"","","","",34.7192379,135.5246787,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,都島中央公園　公衆トイレ,ミヤコジマチュウオウコウエン　コウシュウトイレ,"","","","",34.7069072,135.5226104,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,毛馬中央公園　公衆トイレ,ケマチュウオウコウエン　コウシュウトイレ,"","","","",34.72271,135.5220451,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,福島公園　公衆トイレ,フクシマコウエン　コウシュウトイレ,"","","","",34.6958754,135.4850064,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,下福島公園　公衆トイレ,シモフクシマコウエン　コウシュウトイレ,"","","","",34.6904755,135.4831227,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,江成公園　公衆トイレ,エナリコウエン　コウシュウトイレ,"","","","",34.6918253,135.473305,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,吉野町公園　公衆トイレ,ヨシノチョウコウエン　コウシュウトイレ,"","","","",34.6893635,135.4707899,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,神福島北公園　公衆トイレ,カミフクシマキタコウエン　コウシュウトイレ,"","","","",34.7006473,135.486205,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,鷺洲中公園　公衆トイレ,サギスナカコウエン　コウシュウトイレ,"","","","",34.6967998,135.4810779,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,新家公園　公衆トイレ,シンケコウエン　コウシュウトイレ,"","","","",34.6874696,135.4685646,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,海老江公園　公衆トイレ,エビエコウエン　コウシュウトイレ,"","","","",34.6953078,135.4702105,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,西九条公園　公衆トイレ,ニシクジョウコウエン　コウシュウトイレ,"","","","",34.6840078,135.4652424,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,此花公園　公衆トイレ,コノハナコウエン　コウシュウトイレ,"","","","",34.682349,135.4507557,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,梅香公園　公衆トイレ,バイカコウエン　コウシュウトイレ,"","","","",34.6811819,135.4556895,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,春日出公園　公衆トイレ,カスガデコウエン　コウシュウトイレ,"","","","",34.6793816,135.4576743,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,西九条西公園　公衆トイレ,ニシクジョウニシコウエン　コウシュウトイレ,"","","","",34.6819335,135.4638848,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,梅香東公園　公衆トイレ,バイカヒガシコウエン　コウシュウトイレ,"","","","",34.6822589,135.4597352,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,高見公園　公衆トイレ,タカミコウエン　コウシュウトイレ,"","","","",34.6915177,135.4584531,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,伝法東公園　公衆トイレ,デンポウヒガシコウエン　コウシュウトイレ,"","","","",34.6877783,135.4550945,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,伝法公園　公衆トイレ,デンポウコウエン　コウシュウトイレ,"","","","",34.6887124,135.4513021,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,旭橋公園　公衆トイレ,アサヒバシコウエン　コウシュウトイレ,"","","","",34.6815084,135.462251,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,千鳥橋みどり公園　公衆トイレ,チドリバシミドリコウエン　コウシュウトイレ,"","","","",34.6888139,135.4604986,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,高見新家公園　公衆トイレ,タカミシンケコウエン　コウシュウトイレ,"","","","",34.6899078,135.4629315,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,瓦屋町公園　公衆トイレ１,カワラヤマチコウエン　コウシュウトイレ１,"","","","",34.6703934,135.5127017,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,松島公園　公衆トイレ１,マツシマコウエン　コウシュウトイレ１,"","","","",34.6767573,135.4814336,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,松島公園　公衆トイレ２,マツシマコウエン　コウシュウトイレ２,"","","","",34.676953,135.4802943,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,九条北公園　公衆トイレ,クジョウキタコウエン　コウシュウトイレ,"","","","",34.6755704,135.4675344,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,九条東公園　公衆トイレ,クジョウヒガシコウエン　コウシュウトイレ,"","","","",34.675528,135.4720424,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,日吉公園　公衆トイレ,ヒヨシコウエン　コウシュウトイレ,"","","","",34.6708437,135.4847093,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,島津公園　公衆トイレ,シマヅコウエン　コウシュウトイレ,"","","","",34.6796202,135.4856101,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,築港南公園　公衆トイレ,チッコウミナミコウエン　コウシュウトイレ,"","","","",34.6534818,135.4372796,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,東田中公園　公衆トイレ,ヒガシタナカコウエン　コウシュウトイレ,"","","","",34.6651961,135.4515264,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,天保山公園　公衆トイレ,テンポウザンコウエン　コウシュウトイレ,"","","","",34.6571448,135.4330398,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,三先公園　公衆トイレ　,ミサキコウエン　コウシュウトイレ,"","","","",34.6596445,135.4522089,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,市岡元町公園　公衆トイレ,イチオカモトマチコウエン　コウシュウトイレ,"","","","",34.6674104,135.4645558,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,磯路中央公園　公衆トイレ１,イソジチュウオウコウエン　コウシュウトイレ１,"","","","",34.6663528,135.4598639,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,波除公園　公衆トイレ１,ナミヨケコウエン　コウシュウトイレ１,"","","","",34.6741834,135.4601415,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,池島公園　公衆トイレ,イケジマコウエン　コウシュウトイレ,"","","","",34.656765,135.4519563,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,夕凪公園　公衆トイレ,ユウナギコウエン　コウシュウトイレ,"","","","",34.6627608,135.4519987,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,入船公園　公衆トイレ,イリフネコウエン　コウシュウトイレ,"","","","",34.6575297,135.4478681,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,市岡公園　公衆トイレ,イチオカコウエン　コウシュウトイレ,"","","","",34.6598152,135.4621304,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,泉尾公園　公衆トイレ１,イズオコウエン　コウシュウトイレ１,"","","","",34.6559436,135.4683941,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,泉尾公園　公衆トイレ２,イズオコウエン　コウシュウトイレ２,"","","","",34.6577917,135.4684231,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,鶴町中央公園　公衆トイレ,ツルマチチュウオウコウエン　コウシュウトイレ,"","","","",34.6389186,135.4558687,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,三軒家公園　公衆トイレ,サンゲンヤコウエン　コウシュウトイレ,"","","","",34.6596796,135.4785231,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,鶴町南公園　公衆トイレ,ツルマチミナミコウエン　コウシュウトイレ,"","","","",34.6361736,135.4555062,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,南恩加島公園　公衆トイレ,ミナミオカジマコウエン　コウシュウトイレ,"","","","",34.634821,135.472161,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,小林公園　公衆トイレ,コバヤシコウエン　コウシュウトイレ,"","","","",34.6435467,135.4745022,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,千島公園　公衆トイレ１,チシマコウエン　コウシュウトイレ１,"","","","",34.6493395,135.4720451,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,千島公園　公衆トイレ２,チシマコウエン　コウシュウトイレ２,"","","","",34.6498886,135.4739713,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,千島公園　公衆トイレ３,チシマコウエン　コウシュウトイレ３,"","","","",34.6479099,135.4737651,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,千島公園　公衆トイレ４,チシマコウエン　コウシュウトイレ４,"","","","",34.6482421,135.4763065,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,平尾公園　公衆トイレ,ヒラオコウエン　コウシュウトイレ,"","","","",34.6407696,135.4729681,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,北村南公園　公衆トイレ,キタムラミナミコウエン　コウシュウトイレ,"","","","",34.6490461,135.4672973,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,萩之茶屋北公園,ハギノチャヤキタコウエン,"","","","",34.6475995,135.5008332,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１
271004,"",大阪府,大阪市,萩之茶屋中公園,ハギノチャヤナカコウエン,"","","","",34.6458694,135.5008231,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１
271004,"",大阪府,大阪市,東入船町,ヒガシイリフネチョウ,"","","","",34.6469976,135.5024596,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１
271004,"",大阪府,大阪市,天王寺公園南口,テンノウジコウエンミナミグチ,"","","","",34.6488251,135.5057622,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：４　　男女兼用　和：１
271004,"",大阪府,大阪市,今池町,イマイケチョウ,"","","","",34.6457904,135.5021732,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１
271004,"",大阪府,大阪市,玉出公園,タマデコウエン,"","","","",34.6277428,135.4924182,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：２　　男女兼用　和：１
271004,"",大阪府,大阪市,萩之茶屋南公園,ハギノチャヤミナミコウエン,"","","","",34.6448459,135.5012724,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：５　　男女兼用　和：３
271004,"",大阪府,大阪市,萩之茶屋,ハギノチャヤ,"","","","",34.6452646,135.4989043,"","","","","","","","","","","","","","","","","","","",便器数　　男性用　小：５　　男女兼用　和：３
271004,"",大阪府,大阪市,南天満公園　公衆トイレ２,ミナミテンマコウエン　コウシュウトイレ２,"","","","",34.6920583,135.5143827,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,中津公園　公衆トイレ,ナカツコウエンコウシュウトイレ,"","","","",34.7147503,135.4983693,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,中之島西公園　公衆トイレ,ナカノシマニシコウエン　コウシュウトイレ,"","","","",34.6864055,135.4836846,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,磯路中央公園　公衆トイレ２,イソジチュウオウコウエン　コウシュウトイレ２,"","","","",34.6650546,135.4580516,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,波除公園　公衆トイレ２,ナミヨケコウエン　コウシュウトイレ２,"","","","",34.6743725,135.4608698,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,真田山公園　公衆トイレ１,サナダヤマコウエン　コウシュウトイレ１,"","","","",34.6705836,135.5281747,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,真田山公園　公衆トイレ２,サナダヤマコウエン　コウシュウトイレ２,"","","","",34.6697126,135.527375,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,宰相山公園　公衆トイレ,サイショウヤマコウエン　コウシュウトイレ,"","","","",34.6727003,135.5294993,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,芦原公園　公衆トイレ１,アシハラコウエン　コウシュウトイレ１,"","","","",34.6624508,135.4831031,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,芦原公園　公衆トイレ２,アシハラコウエン　コウシュウトイレ２,"","","","",34.6615353,135.4838382,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,浪速公園　公衆トイレ,ナニワコウエン　コウシュウトイレ,"","","","",34.6619066,135.4931371,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,恵美公園　公衆トイレ,エミコウエン　コウシュウトイレ,"","","","",34.6537515,135.5020661,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,塩草公園　公衆トイレ,シオクサコウエン　コウシュウトイレ,"","","","",34.6590249,135.4923475,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,佃公園　公衆トイレ,ツクダコウエン　コウシュウトイレ,"","","","",34.7111254,135.4345038,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,北之町公園　公衆トイレ,キタノマチコウエン　コウシュウトイレ,"","","","",34.7135219,135.461074,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,姫島公園　公衆トイレ,ヒメジマコウエン　コウシュウトイレ,"","","","",34.7045459,135.4523807,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,中島公園　公衆トイレ１,ナカジマコウエン　コウシュウトイレ１,"","","","",34.7002802,135.4251658,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,中島公園　公衆トイレ２,ナカジマコウエン　コウシュウトイレ２,"","","","",34.7000479,135.4272618,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,大和田北公園　公衆トイレ,オオワダキタコウエン　コウシュウトイレ,"","","","",34.7082863,135.4441847,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,竹島西公園　公衆トイレ,タケシマニシコウエン　コウシュウトイレ,"","","","",34.7273308,135.449039,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,西姫島公園　公衆トイレ,ニシヒメジマコウエン　コウシュウトイレ,"","","","",34.7013478,135.4465792,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,福町東公園　公衆トイレ,フクマチヒガシコウエン　コウシュウトイレ,"","","","",34.6980165,135.4453415,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,西淀公園　公衆トイレ,ニシヨドコウエン　コウシュウトイレ,"","","","",34.7061034,135.4512414,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,福町西公園　公衆トイレ,フクマチニシコウエン　コウシュウトイレ,"","","","",34.6970176,135.443451,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,新淀川公園　公衆トイレ,シンヨドガワコウエン　コウシュウトイレ,"","","","",34.6943211,135.4382107,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,大和田中央公園　公衆トイレ,オオワダチュウオウコウエン　コウシュウトイレ,"","","","",34.705688,135.443292,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,御幣島東公園　公衆トイレ,ミテジマヒガシコウエン　コウシュウトイレ,"","","","",34.7177098,135.4574452,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,矢倉緑地公園　公衆トイレ,ヤクラリョクチコウエン　コウシュウトイレ,"","","","",34.687778,135.4183766,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,佃ふれあい公園　公衆トイレ,ツクダフレアイコウエン　コウシュウトイレ,"","","","",34.7139008,135.4487459,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,十三公園　公衆トイレ１,ジュウソウコウエン　コウシュウトイレ１,"","","","",34.717056,135.4782118,"","","","","","","","","","","","","","","","","","","",""
271004,"",大阪府,大阪市,十三公園　公衆トイレ２,ジュウソウコウエン　コウシュウトイレ２,"","","","",34.7172646,135.4768798,"","","","","","","","","","","","","","","","","","","",""
